date,region,event_count_1d,severity_sum_1d,demand_up_score_1d,demand_down_score_1d,outage_score_1d,extreme_weather_score_1d,market_stress_score_1d,llm_confidence_mean_1d,event_count_3d,severity_sum_3d,demand_up_score_3d,demand_down_score_3d,outage_score_3d,extreme_weather_score_3d,market_stress_score_3d,llm_confidence_mean_3d,event_count_7d,severity_sum_7d,demand_up_score_7d,demand_down_score_7d,outage_score_7d,extreme_weather_score_7d,market_stress_score_7d,llm_confidence_mean_7d
2022-07-30,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000012,0.0,0.0,0.0,0.0,0.0,0.1285714285714286
2022-07-31,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000012,0.0,0.0,0.0,0.0,0.0,0.1285714285714286
2022-08-01,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000012,0.0,0.0,0.0,0.0,0.0,0.1285714285714286
2022-08-02,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000012,0.0,0.0,0.0,0.0,0.0,0.1285714285714286
2022-08-03,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-04,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-05,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-11,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-13,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-14,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-15,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-16,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-17,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-18,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-20,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-21,QLD1,1.0,0.85,0.85,0.0,0.85,0.0,0.0,0.6000000000000001,1.0,0.8500000000000013,0.8500000000000009,0.0,0.85,0.0,0.0,0.20000000000000004,1.0,0.8500000000000011,0.8500000000000006,0.0,0.85,0.0,0.0,0.08571428571428573
2022-08-22,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000013,0.8500000000000009,0.0,0.85,0.0,0.0,0.20000000000000004,1.0,0.8500000000000011,0.8500000000000006,0.0,0.85,0.0,0.0,0.08571428571428573
2022-08-23,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000013,0.8500000000000009,0.0,0.85,0.0,0.0,0.20000000000000004,1.0,0.8500000000000011,0.8500000000000006,0.0,0.85,0.0,0.0,0.08571428571428573
2022-08-24,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000011,0.8500000000000006,0.0,0.85,0.0,0.0,0.08571428571428573
2022-08-25,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000011,0.8500000000000006,0.0,0.85,0.0,0.0,0.08571428571428573
2022-08-26,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000011,0.8500000000000006,0.0,0.85,0.0,0.0,0.08571428571428573
2022-08-27,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000011,0.8500000000000006,0.0,0.85,0.0,0.0,0.08571428571428573
2022-08-28,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-29,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-30,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-31,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,QLD1,0.5,0.425,0.425,0.0,0.425,0.0,0.0,0.36875,0.5,0.4250000000000013,0.4250000000000009,0.0,0.425,0.0,0.0,0.12291666666666667,0.5,0.4250000000000011,0.42500000000000066,0.0,0.425,0.0,0.0,0.05267857142857143
2022-09-02,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4250000000000013,0.4250000000000009,0.0,0.425,0.0,0.0,0.12291666666666667,0.5,0.4250000000000011,0.42500000000000066,0.0,0.425,0.0,0.0,0.05267857142857143
2022-09-03,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4250000000000013,0.4250000000000009,0.0,0.425,0.0,0.0,0.12291666666666667,0.5,0.4250000000000011,0.42500000000000066,0.0,0.425,0.0,0.0,0.05267857142857143
2022-09-04,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4250000000000011,0.42500000000000066,0.0,0.425,0.0,0.0,0.05267857142857143
2022-09-05,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4250000000000011,0.42500000000000066,0.0,0.425,0.0,0.0,0.05267857142857143
2022-09-06,QLD1,1.0,0.85,0.85,0.0,0.0,0.0,0.85,0.7375,1.0,0.8500000000000013,0.8500000000000009,0.0,0.0,0.0,0.85,0.24583333333333335,1.5,1.275000000000001,1.2750000000000006,0.0,0.425,0.0,0.85,0.1580357142857143
2022-09-07,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000013,0.8500000000000009,0.0,0.0,0.0,0.85,0.24583333333333335,1.5,1.2750000000000012,1.2750000000000008,0.0,0.425,0.0,0.85,0.1580357142857143
2022-09-08,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000013,0.8500000000000009,0.0,0.0,0.0,0.85,0.24583333333333335,1.0,0.8500000000000011,0.8500000000000006,0.0,0.0,0.0,0.85,0.10535714285714286
2022-09-09,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000012,0.8500000000000008,0.0,0.0,0.0,0.85,0.10535714285714286
2022-09-10,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000012,0.8500000000000008,0.0,0.0,0.0,0.85,0.10535714285714286
2022-09-11,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000012,0.8500000000000008,0.0,0.0,0.0,0.85,0.10535714285714286
2022-09-12,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000012,0.8500000000000008,0.0,0.0,0.0,0.85,0.10535714285714286
2022-09-13,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-14,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-15,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-16,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-17,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-18,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-19,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-20,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-21,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-22,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-23,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-24,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-25,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-26,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-28,QLD1,1.0,0.55,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,1.0,0.5500000000000014,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,1.0,0.5500000000000012,0.0,0.0,0.0,0.0,0.0,0.08571428571428573
2022-09-29,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000014,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,1.0,0.5500000000000012,0.0,0.0,0.0,0.0,0.0,0.08571428571428573
2022-09-30,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000014,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,1.0,0.5500000000000012,0.0,0.0,0.0,0.0,0.0,0.08571428571428573
2022-10-01,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000012,0.0,0.0,0.0,0.0,0.0,0.08571428571428573
2022-10-02,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000012,0.0,0.0,0.0,0.0,0.0,0.08571428571428573
2022-10-03,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000012,0.0,0.0,0.0,0.0,0.0,0.08571428571428573
2022-10-04,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000012,0.0,0.0,0.0,0.0,0.0,0.08571428571428573
2022-10-05,QLD1,1.0,0.55,0.0,0.0,0.0,0.0,0.0,0.7625,1.0,0.5500000000000014,0.0,0.0,0.0,0.0,0.0,0.25416666666666665,1.0,0.5500000000000012,0.0,0.0,0.0,0.0,0.0,0.10892857142857142
2022-10-06,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000014,0.0,0.0,0.0,0.0,0.0,0.25416666666666665,1.0,0.5500000000000012,0.0,0.0,0.0,0.0,0.0,0.10892857142857142
2022-10-07,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000014,0.0,0.0,0.0,0.0,0.0,0.25416666666666665,1.0,0.5500000000000012,0.0,0.0,0.0,0.0,0.0,0.10892857142857142
2022-10-08,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000012,0.0,0.0,0.0,0.0,0.0,0.10892857142857142
2022-10-09,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000012,0.0,0.0,0.0,0.0,0.0,0.10892857142857142
2022-10-10,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000012,0.0,0.0,0.0,0.0,0.0,0.10892857142857142
2022-10-11,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000012,0.0,0.0,0.0,0.0,0.0,0.10892857142857142
2022-10-12,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-13,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-14,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-15,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-16,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-17,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-18,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-19,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-20,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-21,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-22,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-23,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-24,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-25,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,QLD1,0.5,0.275,0.0,0.0,0.0,0.0,0.0,0.3125,0.5,0.27500000000000135,0.0,0.0,0.0,0.0,0.0,0.10416666666666667,0.5,0.27500000000000113,0.0,0.0,0.0,0.0,0.0,0.044642857142857144
2022-10-28,QLD1,1.0,0.55,0.55,0.0,0.0,0.0,0.0,0.6375,1.5,0.8250000000000014,0.5500000000000009,0.0,0.0,0.0,0.0,0.31666666666666665,1.5,0.8250000000000012,0.5500000000000007,0.0,0.0,0.0,0.0,0.1357142857142857
2022-10-29,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.8250000000000014,0.5500000000000009,0.0,0.0,0.0,0.0,0.31666666666666665,1.5,0.8250000000000012,0.5500000000000007,0.0,0.0,0.0,0.0,0.1357142857142857
2022-10-30,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000014,0.5500000000000009,0.0,0.0,0.0,0.0,0.2125,1.5,0.8250000000000012,0.5500000000000007,0.0,0.0,0.0,0.0,0.1357142857142857
2022-10-31,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.8250000000000012,0.5500000000000007,0.0,0.0,0.0,0.0,0.1357142857142857
2022-11-01,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.8250000000000012,0.5500000000000007,0.0,0.0,0.0,0.0,0.1357142857142857
2022-11-02,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.8250000000000012,0.5500000000000007,0.0,0.0,0.0,0.0,0.1357142857142857
2022-11-03,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000012,0.5500000000000007,0.0,0.0,0.0,0.0,0.09107142857142857
2022-11-04,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06,QLD1,1.0,0.55,0.0,0.0,0.0,0.0,0.0,0.775,1.0,0.5500000000000014,0.0,0.0,0.0,0.0,0.0,0.25833333333333336,1.0,0.5500000000000012,0.0,0.0,0.0,0.0,0.0,0.11071428571428572
2022-11-07,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000014,0.0,0.0,0.0,0.0,0.0,0.25833333333333336,1.0,0.5500000000000012,0.0,0.0,0.0,0.0,0.0,0.11071428571428572
2022-11-08,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000014,0.0,0.0,0.0,0.0,0.0,0.25833333333333336,1.0,0.5500000000000012,0.0,0.0,0.0,0.0,0.0,0.11071428571428572
2022-11-09,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000012,0.0,0.0,0.0,0.0,0.0,0.11071428571428572
2022-11-10,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000012,0.0,0.0,0.0,0.0,0.0,0.11071428571428572
2022-11-11,QLD1,1.0,0.55,0.55,0.0,0.0,0.0,0.0,0.5875,1.0,0.5500000000000014,0.5500000000000009,0.0,0.0,0.0,0.0,0.19583333333333333,2.0,1.1000000000000012,0.5500000000000007,0.0,0.0,0.0,0.0,0.19464285714285715
2022-11-12,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000014,0.5500000000000009,0.0,0.0,0.0,0.0,0.19583333333333333,2.0,1.1000000000000012,0.5500000000000007,0.0,0.0,0.0,0.0,0.19464285714285715
2022-11-13,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000014,0.5500000000000009,0.0,0.0,0.0,0.0,0.19583333333333333,1.0,0.5500000000000012,0.5500000000000007,0.0,0.0,0.0,0.0,0.08392857142857144
2022-11-14,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000012,0.5500000000000007,0.0,0.0,0.0,0.0,0.08392857142857144
2022-11-15,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000012,0.5500000000000007,0.0,0.0,0.0,0.0,0.08392857142857144
2022-11-16,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000012,0.5500000000000007,0.0,0.0,0.0,0.0,0.08392857142857144
2022-11-17,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000012,0.5500000000000007,0.0,0.0,0.0,0.0,0.08392857142857144
2022-11-18,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-19,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-20,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-21,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-22,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23,QLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
